Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Activity,Location,Reporting Type,Units,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,3324.87689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,ISIC4_A,ALLAREA,G,M_M3_PER_YR,361.39999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,ISIC4_B,ALLAREA,G,M_M3_PER_YR,968.99997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,ISIC4_C,ALLAREA,G,M_M3_PER_YR,151.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,ISIC4_D,ALLAREA,G,M_M3_PER_YR,2202.99992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,ISIC4_F,ALLAREA,G,M_M3_PER_YR,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,PRIV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,TOTAL,ALLAREA,G,M_M3_PER_YR,5343.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),804,Ukraine,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,ISIC4_A,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,ISIC4_B,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,ISIC4_C,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,ISIC4_F,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,PRIV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,TOTAL,ALLAREA,G,M_M3_PER_YR,71.34143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),834,United Republic of Tanzania,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,46.05625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,ISIC4_A,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,ISIC4_B,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,ISIC4_C,ALLAREA,G,M_M3_PER_YR,46.05625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,ISIC4_F,ALLAREA,G,M_M3_PER_YR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,PRIV_HH,ALLAREA,G,M_M3_PER_YR,118.68517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,TOTAL,ALLAREA,G,M_M3_PER_YR,164.74142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),716,Zimbabwe,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
